Person Id,Username,First Name,Last Name,Business Email Information Email Address,Gender,Employee Grade,Company Code,Company Name,Zone,Region Code,Region Name,Sub Region Code,Sub Region Name,City Code,City Name,Country/Region,Legal Entity Country,Function Code,Function Name,Position,Position Entry Date,Position Title,Position Code,Parent Position,Employee Level,HRBP Name,HRBP Email
2044,amishra5,Amit,Pandey,amit.pandey@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN02,FINANCE & ACCOUNTS,POS2044,2018-12-01,ASSISTANT MANAGER - FINANCE & ACCOUNTS,P2044,P1007,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2045,rnair8,Amit,Pandey,amit.pandey@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2045,2023-08-15,DEPUTY GENERAL MANAGER - ADMINISTRATION,P2045,P1004,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2046,rsharma3,Amit,Pandey,amit.pandey@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2046,2021-04-20,DEPUTY GENERAL MANAGER - GENERAL MANAGEMENT,P2046,P1008,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2047,krao2,Amit,Pandey,amit.pandey@xyzindustries.in,Female,DEPUTY MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN18,DIRECTORS OFFICE SUPPORT,POS2047,2013-11-02,DEPUTY MANAGER - DIRECTORS OFFICE SUPPORT,P2047,P1003,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2048,agupta5,Amit,Pandey,amit.pandey@xyzindustries.in,Male,EXECUTIVE VICE PRESIDENT,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN09,LIAISON,POS2048,2016-01-25,EXECUTIVE VICE PRESIDENT - LIAISON,P2048,P1000,L4-LEVEL 4 (GLF),Raj Malhotra,raj.malhotra@xyzindustries.in
2049,ndas2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN12,QUALITY,POS2049,2017-04-12,ASSISTANT MANAGER - QUALITY,P2049,P1001,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2050,jmishra,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR EXECUTIVE,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN02,FINANCE & ACCOUNTS,POS2050,2017-12-22,SENIOR EXECUTIVE - FINANCE & ACCOUNTS,P2050,P1003,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2051,dkumar,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN13,ADMINISTRATION,POS2051,2023-07-22,SENIOR OFFICER - ADMINISTRATION,P2051,P1008,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2052,nnair6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN13,ADMINISTRATION,POS2052,2020-01-03,EXECUTIVE - ADMINISTRATION,P2052,P1003,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2053,nmishra4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN15,DIRECTORS OFFICE,POS2053,2013-12-13,SENIOR MANAGER - DIRECTORS OFFICE,P2053,P1003,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2054,jverma,Amit,Pandey,amit.pandey@xyzindustries.in,Female,EXECUTIVE,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN06,STRATEGY,POS2054,2023-08-20,EXECUTIVE - STRATEGY,P2054,P1003,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2055,vkhan4,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2055,2021-10-25,SENIOR MANAGER - ADMINISTRATION,P2055,P1002,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2056,mkulkarni2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2056,2012-12-18,ASSISTANT MANAGER - GENERAL MANAGEMENT,P2056,P1003,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2057,dmishra2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2057,2022-03-02,OFFICER - GENERAL MANAGEMENT,P2057,P1005,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2058,nmishra5,Amit,Pandey,amit.pandey@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2058,2020-09-28,OFFICER - BUSINESS DEVELOPMENT,P2058,P1002,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2059,rmalhotra6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN02,FINANCE & ACCOUNTS,POS2059,2022-03-20,ASSISTANT MANAGER - FINANCE & ACCOUNTS,P2059,P1004,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2060,gpillai,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN08,LEGAL & SECRETARIAL,POS2060,2015-01-31,ASSISTANT MANAGER - LEGAL & SECRETARIAL,P2060,P1006,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2061,pjoshi4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN13,ADMINISTRATION,POS2061,2021-01-11,DEPUTY GENERAL MANAGER - ADMINISTRATION,P2061,P1002,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2062,akulkarni5,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN11,IT,POS2062,2018-02-01,ASSISTANT MANAGER - IT,P2062,P1001,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2063,mmishra7,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR GENERAL MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN06,STRATEGY,POS2063,2013-05-15,SENIOR GENERAL MANAGER - STRATEGY,P2063,P1010,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2064,lbhat2,Amit,Pandey,amit.pandey@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN09,LIAISON,POS2064,2018-04-12,OFFICER - LIAISON,P2064,P1004,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2065,ssharma10,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR EXECUTIVE,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2065,2020-09-24,SENIOR EXECUTIVE - ADMINISTRATION,P2065,P1001,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2066,rreddy,Amit,Pandey,amit.pandey@xyzindustries.in,Male,MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN05,MARKETING & SALES,POS2066,2018-08-21,MANAGER - MARKETING & SALES,P2066,P1005,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2067,rreddy2,Amit,Pandey,amit.pandey@xyzindustries.in,Female,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN11,IT,POS2067,2015-07-08,ASSOCIATE VICE PRESIDENT - IT,P2067,P1006,L3-LEVEL 3 (GM & AVP),Raj Malhotra,raj.malhotra@xyzindustries.in
2068,siyer7,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR GENERAL MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN08,LEGAL & SECRETARIAL,POS2068,2011-11-16,SENIOR GENERAL MANAGER - LEGAL & SECRETARIAL,P2068,P1009,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2069,vchatterjee4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,EXECUTIVE,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2069,2010-05-21,EXECUTIVE - GENERAL MANAGEMENT,P2069,P1005,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2070,pmenon4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN12,QUALITY,POS2070,2016-08-11,DEPUTY GENERAL MANAGER - QUALITY,P2070,P1007,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2071,nrao5,Amit,Pandey,amit.pandey@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN08,LEGAL & SECRETARIAL,POS2071,2013-02-02,EXECUTIVE - LEGAL & SECRETARIAL,P2071,P1001,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2072,ppandey4,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR EXECUTIVE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN04,HUMAN RESOURCES,POS2072,2020-09-11,SENIOR EXECUTIVE - HUMAN RESOURCES,P2072,P1009,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2073,amishra6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN03,CUSTOMER CENTRICITY,POS2073,2022-10-07,ASSISTANT MANAGER - CUSTOMER CENTRICITY,P2073,P1006,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2074,vverma3,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR OFFICER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2074,2019-03-26,SENIOR OFFICER - BUSINESS DEVELOPMENT,P2074,P1005,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2075,pshah4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN02,FINANCE & ACCOUNTS,POS2075,2023-07-21,MANAGER - FINANCE & ACCOUNTS,P2075,P1002,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2076,ayadav9,Amit,Pandey,amit.pandey@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN09,LIAISON,POS2076,2015-02-06,DEPUTY GENERAL MANAGER - LIAISON,P2076,P1006,L2-LEVEL 2 (MGR TO DGM),Sunil Desai,sunil.desai@xyzindustries.in
2077,dkhan2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2077,2018-12-25,ASSISTANT MANAGER - MARKETING & SALES,P2077,P1009,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2078,ayadav10,Amit,Pandey,amit.pandey@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN15,DIRECTORS OFFICE,POS2078,2017-01-09,OFFICER - DIRECTORS OFFICE,P2078,P1010,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2079,myadav2,Amit,Pandey,amit.pandey@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN14,COMPLIANCE,POS2079,2016-01-21,OFFICER - COMPLIANCE,P2079,P1001,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2080,rjoshi6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2080,2022-02-23,ASSISTANT MANAGER - BUSINESS DEVELOPMENT,P2080,P1001,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2081,nbose4,Amit,Pandey,amit.pandey@xyzindustries.in,Male,GENERAL MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN07,DESIGN STRATEGY,POS2081,2015-05-23,GENERAL MANAGER - DESIGN STRATEGY,P2081,P1004,L3-LEVEL 3 (GM & AVP),Neha Iyer,neha.iyer@xyzindustries.in
2082,rchatterjee9,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN11,IT,POS2082,2016-12-03,ASSISTANT MANAGER - IT,P2082,P1000,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2083,nmehta5,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR EXECUTIVE,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2083,2012-11-27,SENIOR EXECUTIVE - ADMINISTRATION,P2083,P1010,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2084,mreddy2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,SENIOR MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2084,2023-03-04,SENIOR MANAGER - MARKETING & SALES,P2084,P1006,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2085,arao5,Amit,Pandey,amit.pandey@xyzindustries.in,Female,MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN15,DIRECTORS OFFICE,POS2085,2012-02-04,MANAGER - DIRECTORS OFFICE,P2085,P1003,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2086,sagarwal7,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN17,CHAIRPERSONS OFFICE,POS2086,2020-01-14,ASSISTANT MANAGER - CHAIRPERSONS OFFICE,P2086,P1002,L2-LEVEL 2 (MGR TO DGM),Sunil Desai,sunil.desai@xyzindustries.in
2087,kjoshi4,Amit,Pandey,amit.pandey@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2087,2014-09-07,ASSISTANT MANAGER - ADMINISTRATION,P2087,P1009,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2088,vchatterjee5,Amit,Pandey,amit.pandey@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2088,2022-04-10,OFFICER - MARKETING & SALES,P2088,P1001,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2089,nnair7,Amit,Pandey,amit.pandey@xyzindustries.in,Female,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN06,STRATEGY,POS2089,2016-04-13,DEPUTY GENERAL MANAGER - STRATEGY,P2089,P1009,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2090,nkhan,Amit,Pandey,amit.pandey@xyzindustries.in,Female,DEPUTY MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN15,DIRECTORS OFFICE,POS2090,2020-08-12,DEPUTY MANAGER - DIRECTORS OFFICE,P2090,P1004,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2091,smenon6,Amit,Pandey,amit.pandey@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN16,AUDIT & ASSURANCE,POS2091,2018-02-25,ASSISTANT MANAGER - AUDIT & ASSURANCE,P2091,P1004,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2092,srao9,Amit,Pandey,amit.pandey@xyzindustries.in,Female,MANAGER DESIGNATE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN17,CHAIRPERSONS OFFICE,POS2092,2018-05-20,MANAGER DESIGNATE - CHAIRPERSONS OFFICE,P2092,P1001,L2-LEVEL 2 (MGR TO DGM),Sunil Desai,sunil.desai@xyzindustries.in
2093,vnair3,Amit,Pandey,amit.pandey@xyzindustries.in,Female,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN02,FINANCE & ACCOUNTS,POS2093,2022-07-31,ASSOCIATE VICE PRESIDENT - FINANCE & ACCOUNTS,P2093,P1000,L3-LEVEL 3 (GM & AVP),Raj Malhotra,raj.malhotra@xyzindustries.in
2094,pkulkarni6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN13,ADMINISTRATION,POS2094,2015-01-02,MANAGER - ADMINISTRATION,P2094,P1006,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2095,gkhan2,Amit,Pandey,amit.pandey@xyzindustries.in,Female,SENIOR MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN18,DIRECTORS OFFICE SUPPORT,POS2095,2012-06-12,SENIOR MANAGER - DIRECTORS OFFICE SUPPORT,P2095,P1001,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2096,dkulkarni2,Amit,Pandey,amit.pandey@xyzindustries.in,Male,GENERAL MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN11,IT,POS2096,2017-02-12,GENERAL MANAGER - IT,P2096,P1005,L3-LEVEL 3 (GM & AVP),Neha Iyer,neha.iyer@xyzindustries.in
2097,strivedi7,Amit,Pandey,amit.pandey@xyzindustries.in,Female,EXECUTIVE,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN02,FINANCE & ACCOUNTS,POS2097,2020-07-16,EXECUTIVE - FINANCE & ACCOUNTS,P2097,P1002,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2098,mchatterjee,Amit,Pandey,amit.pandey@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN12,QUALITY,POS2098,2020-08-14,ASSISTANT MANAGER - QUALITY,P2098,P1003,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2099,nrao6,Amit,Pandey,amit.pandey@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN06,STRATEGY,POS2099,2013-03-07,EXECUTIVE - STRATEGY,P2099,P1001,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2100,pkhan7,Pallavi,Khan,pallavi.khan@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN17,CHAIRPERSONS OFFICE,POS2100,2015-10-27,OFFICER - CHAIRPERSONS OFFICE,P2100,P1002,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2101,rpillai2,Rohit,Pillai,rohit.pillai@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2101,2014-06-15,ASSISTANT MANAGER - BUSINESS DEVELOPMENT,P2101,P1005,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2102,riyer6,Ritu,Iyer,ritu.iyer@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN14,COMPLIANCE,POS2102,2022-10-17,ASSISTANT MANAGER - COMPLIANCE,P2102,P1006,L2-LEVEL 2 (MGR TO DGM),Sunil Desai,sunil.desai@xyzindustries.in
2103,asinha9,Anand,Sinha,anand.sinha@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2103,2017-02-05,ASSISTANT MANAGER - MARKETING & SALES,P2103,P1000,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2104,snair7,Sushil,Nair,sushil.nair@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN04,HUMAN RESOURCES,POS2104,2015-11-23,OFFICER - HUMAN RESOURCES,P2104,P1008,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2105,hbhat2,Harish,Bhat,harish.bhat@xyzindustries.in,Male,EXECUTIVE VICE PRESIDENT,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN04,HUMAN RESOURCES,POS2105,2014-11-26,EXECUTIVE VICE PRESIDENT - HUMAN RESOURCES,P2105,P1003,L4-LEVEL 4 (GLF),Neha Iyer,neha.iyer@xyzindustries.in
2106,amalhotra6,Alka,Malhotra,alka.malhotra@xyzindustries.in,Female,GENERAL MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN07,DESIGN STRATEGY,POS2106,2022-12-09,GENERAL MANAGER - DESIGN STRATEGY,P2106,P1000,L3-LEVEL 3 (GM & AVP),Raj Malhotra,raj.malhotra@xyzindustries.in
2107,mjoshi7,Mamta,Joshi,mamta.joshi@xyzindustries.in,Female,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN17,CHAIRPERSONS OFFICE,POS2107,2021-03-12,DEPUTY GENERAL MANAGER - CHAIRPERSONS OFFICE,P2107,P1010,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2108,sreddy7,Shreya,Reddy,shreya.reddy@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN14,COMPLIANCE,POS2108,2012-07-17,OFFICER - COMPLIANCE,P2108,P1002,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2109,sjoshi6,Shreya,Joshi,shreya.joshi@xyzindustries.in,Female,SENIOR GENERAL MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2109,2019-10-24,SENIOR GENERAL MANAGER - ADMINISTRATION,P2109,P1010,L3-LEVEL 3 (GM & AVP),Sunil Desai,sunil.desai@xyzindustries.in
2110,abose3,Alka,Bose,alka.bose@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN04,HUMAN RESOURCES,POS2110,2010-05-15,OFFICER - HUMAN RESOURCES,P2110,P1009,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
